g__Methanobrevibacter	g__Methanosphaera	k__Bacteria	g__Actinobaculum	g__Actinomyces	g__Varibaculum	g__Bifidobacterium	g__Gardnerella	g__Corynebacterium	g__Dietzia	g__Microbacterium	g__Kocuria	g__Rothia	c__Coriobacteriia	g__Atopobium	g__Olsenella	g__Collinsella	g__Parvibacter	g__Senegalimassilia	f__Eggerthellaceae	g__Eggerthella	g__Enterorhabdus	g__Gordonibacter	g__Raoultibacter	g__Slackia	o__Bacteroidales	g__Bacteroides	g__Mediterranea	g__Barnesiella	g__Coprobacter	g__Muribaculum	g__Butyricimonas	g__Odoribacter	g__Gabonibacter	g__Porphyromonas	g__Alloprevotella	g__Massiliprevotella	g__Paraprevotella	g__Prevotella	g__Prevotellamassilia	g__Alistipes	g__Parabacteroides	g__Elusimicrobium	p__Firmicutes	g__Gemella	g__Bacillus	g__Staphylococcus	o__Lactobacillales	g__Abiotrophia	g__Granulicatella	g__Enterococcus	g__Vagococcus	g__Lactobacillus	g__Leuconostoc	g__Weissella	g__Lactococcus	g__Streptococcus	o__Clostridiales	g__Colidextribacter	g__Fenollaria	g__Flavonifractor	g__Flintibacter	g__Howardella	g__Intestinimonas	g__Natranaerovirga	g__Pseudoflavonifractor	g__Christensenella	g__Beduini	g__Butyricicoccus	g__Clostridium	g__Hungatella	g__Lactonifactor	g__Mordavella	f__Clostridiales Family XIII. Incertae Sedis	g__Anaerovorax	g__Ihubacter	g__Mogibacterium	g__Vallitalea	g__Anaerofustis	g__Eubacterium	g__Intestinibacillus	f__Lachnospiraceae	g__Anaerobium	g__Anaerocolumna	g__Anaerosporobacter	g__Anaerostipes	g__Blautia	g__Butyrivibrio	g__Coprococcus	g__Cuneatibacter	g__Dorea	g__Eisenbergiella	g__Extibacter	g__Faecalicatena	g__Frisingicoccus	g__Fusicatenibacter	g__Hespellia	g__Lachnoanaerobaculum	g__Lachnobacterium	g__Lachnoclostridium	g__Lachnospira	g__Marvinbryantia	g__Muricomes	g__Murimonas	g__Oribacterium	g__Parasporobacterium	g__Pseudobutyrivibrio	g__Robinsoniella	g__Roseburia	g__Syntrophococcus	g__Tyzzerella	g__Oscillibacter	g__Peptococcus	f__Peptostreptococcaceae	g__Intestinibacter	g__Paeniclostridium	g__Paraclostridium	g__Peptostreptococcus	g__Romboutsia	g__Terrisporobacter	f__Ruminococcaceae	g__Acetivibrio	g__Acutalibacter	g__Anaerofilum	g__Anaeromassilibacillus	g__Anaerotruncus	g__Caproiciproducens	g__Drancourtella	g__Ethanoligenens	g__Faecalibacterium	g__Gemmiger	g__Negativibacillus	g__Neglecta	g__Papillibacter	g__Phocea	g__Ruminiclostridium	g__Ruminococcus	g__Sporobacter	g__Subdoligranulum	f__Erysipelotrichaceae	g__Bulleidia	g__Catenibacterium	g__Coprobacillus	g__Dielma	g__Erysipelatoclostridium	g__Faecalicoccus	g__Faecalitalea	g__Holdemanella	g__Holdemania	g__Longibaculum	g__Longicatena	g__Massiliomicrobiota	g__Solobacterium	g__Turicibacter	g__Acidaminococcus	g__Phascolarctobacterium	f__Selenomonadaceae	g__Megamonas	g__Mitsuokella	g__Propionispira	g__Selenomonas	g__Allisonella	g__Dialister	g__Megasphaera	g__Veillonella	c__Tissierellia	g__Anaerococcus	g__Finegoldia	g__Parvimonas	g__Peptoniphilus	g__Fusobacterium	g__Victivallis	o__Burkholderiales	g__Ralstonia	g__Comamonas	g__Delftia	f__Oxalobacteraceae	g__Oxalobacter	g__Duodenibacillus	g__Parasutterella	g__Sutterella	g__Neisseria	g__Desulfovibrio	g__Mailhella	g__Campylobacter	g__Ruminobacter	g__Succinivibrio	o__Enterobacterales	f__Enterobacteriaceae	g__Enterobacter	g__Escherichia	g__Kluyvera	g__Raoultella	g__Shigella	g__Siccibacter	f__Erwiniaceae	g__Erwinia	g__Pectobacterium	f__Pasteurellaceae	g__Haemophilus	g__Pseudomonas	g__Brachyspira	g__Treponema	g__Cloacibacillus	g__Akkermansia
TFS.020	0.0232012513034411	0.00401459854014599	0.000417101147028154	0.000130344108446298	0.000990615224191866	0	0	0	5.21376433785193e-05	0.000260688216892596	0	0	0	0	7.82064650677789e-05	0.0196037539103233	0.0791449426485923	7.82064650677789e-05	0.00740354535974974	0	0	0.0072992700729927	0	0.000104275286757039	0.00276329509906152	0	0.00550052137643379	0	0	0	0	0.000312825860271116	0.000286757038581856	0.000208550573514077	0	0.000834202294056309	0.00740354535974974	0.000599582898852972	0.0853753910323253	0.0178050052137643	0.000469238790406674	0.00508342022940563	0.000156412930135558	7.82064650677789e-05	2.60688216892596e-05	0	0	0	0	2.60688216892596e-05	2.60688216892596e-05	0	0.00216371220020855	0	0	7.82064650677789e-05	0.000860271115745568	0.00411887382690302	0.000677789363920751	0	2.60688216892596e-05	0.000860271115745568	0.0013555787278415	0.00409280500521376	0	7.82064650677789e-05	2.60688216892596e-05	0	0.00542231491136601	0.0239833159541189	0.0104796663190824	5.21376433785193e-05	0	0.00070385818561001	0.000156412930135558	0.0028415015641293	0.00318039624608968	0	0	0.0375912408759124	2.60688216892596e-05	0.0149374348279458	2.60688216892596e-05	0	0.000417101147028154	0.00411887382690302	0.05281543274244	0.000834202294056309	0.0119916579770594	0	0.0168404588112617	0	0	0.000417101147028154	0	0.00205943691345151	0.000860271115745568	0	2.60688216892596e-05	0.00500521376433785	0	2.60688216892596e-05	0.000182481751824818	0	0	0.000364963503649635	0.00075599582898853	0.00151199165797706	0.0320125130344108	0	0.00208550573514077	0.0197080291970803	0	0	0.000182481751824818	0	0	2.60688216892596e-05	0.00651720542231491	0.000104275286757039	0.000364963503649635	5.21376433785193e-05	0.0044577685088634	0	0	7.82064650677789e-05	0	0	0	0.0839937434827946	0.0272940563086548	0.00576120959332638	2.60688216892596e-05	7.82064650677789e-05	5.21376433785193e-05	0.000547445255474453	0.0761991657977059	0.0017466110531804	0.00646506777893639	0.00346715328467153	0.000808133472367049	0.0504431699687174	0	0	0.000208550573514077	0	0	0.0246350364963504	0	0.000104275286757039	0	0	0	7.82064650677789e-05	0	0.0490354535974974	2.60688216892596e-05	0	0.000677789363920751	0.00234619395203337	0	0.0013555787278415	0.0133993743482795	0	0.000104275286757039	0	0	0	0	0	0.0197340980187696	0	0	0	0.000312825860271116	5.21376433785193e-05	2.60688216892596e-05	0.000886339937434828	0	0	0.00732533889468196	0	0.0429614181438999	0	0	0	0.00662148070907195	0.00448383733055266	0.0177528675703858	0	0	0.000130344108446298	0	0.000260688216892596	5.21376433785193e-05	2.60688216892596e-05	2.60688216892596e-05	5.21376433785193e-05	2.60688216892596e-05	0.00182481751824818	0	0	0	0.00101668404588113	0
TFS.022	0.0336851560745565	0.00884796766225017	0.00107792499438581	0.000134740624298226	0.000359308331461936	0	4.4913541432742e-05	0	0	0	0	0	0	8.98270828654839e-05	0	0.00741073433640243	0.00871322703795194	0	0.00956658432517404	4.4913541432742e-05	0	0.00857848641365372	0	0	0.00103301145295307	0	0.0101953739052324	0	0	0	0	0.000359308331461936	0.000583876038625646	8.98270828654839e-05	8.98270828654839e-05	0.000538962497192904	0.0130698405569279	0.000853357287222097	0.16002694812486	0.0383112508421289	0.00044913541432742	0.00332360206602291	0	4.4913541432742e-05	0	0.000134740624298226	0	0	0	0	0	0	0.0019312822816079	0	4.4913541432742e-05	4.4913541432742e-05	0.000179654165730968	0.00453626768470694	0.000583876038625646	4.4913541432742e-05	0.000269481248596452	0.00188636874017516	0.000628789580058388	0.00327868852459016	0	0.000179654165730968	4.4913541432742e-05	0	0.00282955311026274	0.00318886144172468	0.00979115203233775	4.4913541432742e-05	0	0.00170671457444419	0.000269481248596452	0.00296429373456097	0.00179654165730968	4.4913541432742e-05	0	0.0531776330563665	0	0.0050303166404671	0	0	0.000718616662923872	0.0191780821917808	0.0162137884572199	0.0149112957556703	0.0126207051426005	4.4913541432742e-05	0.0173366269930384	0	4.4913541432742e-05	0.000134740624298226	0	0.00152706040871323	0.000943184370087581	0	0.000898270828654839	0.00485066247473613	0.00044913541432742	0	0.000179654165730968	4.4913541432742e-05	4.4913541432742e-05	0.000628789580058388	0.00130249270154952	0.00130249270154952	0.0353020435661352	0	0.000538962497192904	0.0185942061531552	0.004176959353245	0	0.00300920727599371	0.000718616662923872	4.4913541432742e-05	8.98270828654839e-05	0.00220076353020436	0.000494048955760162	0.000853357287222097	8.98270828654839e-05	0.000853357287222097	4.4913541432742e-05	0	8.98270828654839e-05	0.000134740624298226	0	0	0.0814731641589939	0.0394340893779474	0.0165730967886818	0.000314394790029194	0.000134740624298226	0.000179654165730968	0.00507523018189984	0.0259151134066921	0.00350325623175387	0.00251515832023355	0.000808443745789355	0	0.0406916685380642	0	0	0.000179654165730968	0	0	0.0067370312149113	0.000628789580058388	4.4913541432742e-05	0	0	4.4913541432742e-05	0.000314394790029194	0	0.0204356613518976	0.000134740624298226	4.4913541432742e-05	0.00305412081742645	0.001392319784415	0	0.00143723332584774	0.0237143498764878	0.000404221872894678	4.4913541432742e-05	0	0	4.4913541432742e-05	8.98270828654839e-05	0	0.000404221872894678	0	0	0	0	0	0	0.000179654165730968	4.4913541432742e-05	0.000269481248596452	0.00705142600494049	0	0.0277565686054345	0	0	0	0.00637772288344936	0.0129800134740624	0.0336402425331237	0	0	0.000179654165730968	0	0.000404221872894678	0.000179654165730968	4.4913541432742e-05	4.4913541432742e-05	0	0	0.000269481248596452	0	0	4.4913541432742e-05	0	0
TFS.023	0.000129366106080207	0	0	0.000258732212160414	0.0117723156532988	0	0.0548512289780078	0	0.000388098318240621	0	0	0	0.000129366106080207	0	0	0.0347994825355757	0.0018111254851229	0.000129366106080207	0.0236739974126779	0	0	0	0	0	0.000258732212160414	0	0.0018111254851229	0	0.000129366106080207	0	0	0.000129366106080207	0	0	0	0	0.000129366106080207	0.000258732212160414	0.0620957309184994	0.0435963777490298	0.000129366106080207	0.0019404915912031	0	0	0	0	0	0	0	0	0	0	0.00245795601552393	0	0	0	0.0018111254851229	0.00219922380336352	0	0	0.000388098318240621	0.000258732212160414	0	0.00155239327296248	0	0.000646830530401035	0	0	0.0122897800776197	0.00401034928848642	0.00142302716688228	0.000129366106080207	0.000129366106080207	0	0	0.000776196636481242	0	0	0	0.0505821474773609	0	0.0939197930142303	0.000129366106080207	0	0	0.0018111254851229	0.0906856403622251	0	0.00827943078913325	0	0.0091849935316947	0	0	0	0	0	0	0	0.00245795601552393	0.00142302716688228	0	0	0	0	0	0	0	0	0.0610608020698577	0	0.00103492884864166	0.0360931435963777	0	0	0	0	0	0	0.000646830530401035	0	0.000646830530401035	0	0.000905562742561449	0.000129366106080207	0.000258732212160414	0	0.00155239327296248	0	0	0.163518758085382	0.0164294954721863	0.000646830530401035	0	0.000129366106080207	0	0.000646830530401035	0.014359637774903	0.00349288486416559	0.000517464424320828	0	0	0.0190168175937904	0	0	0	0	0	0.0266494178525226	0	0.000129366106080207	0	0	0	0.000258732212160414	0	0.00206985769728331	0	0.0036222509702458	0	0	0	0.000905562742561449	0.000129366106080207	0	0.00129366106080207	0	0	0	0	0	0	0	0	0	0.00271668822768435	0	0	0.000129366106080207	0.000129366106080207	0.000129366106080207	0	0	0.0369987063389392	0	0	0	0.000129366106080207	0.0454075032341527	0.0261319534282018	0	0	0	0	0.000129366106080207	0	0.000129366106080207	0.000129366106080207	0	0	0.00582147477360931	0	0	0	0.000517464424320828	0
TFS.024	0.000398230088495575	0	0.000243362831858407	0	0.000110619469026549	0	0	0	0	0	0	0	0	0	0	2.21238938053097e-05	0.0167920353982301	0	0.00201327433628319	0	0	0	0	6.63716814159292e-05	0.00544247787610619	0	0.0276991150442478	6.63716814159292e-05	2.21238938053097e-05	0	0	8.84955752212389e-05	0.000752212389380531	0	0	0.000752212389380531	0	0.000685840707964602	0.186283185840708	0.0308849557522124	0.00316371681415929	0.00440265486725664	2.21238938053097e-05	8.84955752212389e-05	0.000110619469026549	0	0	0	0	0.000265486725663717	0.000110619469026549	0	0.00446902654867257	0	2.21238938053097e-05	0.00165929203539823	0.00265486725663717	0.0084070796460177	0	0	0.000309734513274336	0.000752212389380531	0	0.0018141592920354	0	0.000132743362831858	0	0	0.00462389380530973	0.0287610619469027	0.0112610619469027	4.42477876106195e-05	0	0.000154867256637168	0	0.00298672566371681	0	0	0	0.0416150442477876	2.21238938053097e-05	0.0545353982300885	0.00694690265486726	0	0.000353982300884956	8.84955752212389e-05	0.0351991150442478	2.21238938053097e-05	0.0478761061946903	0.000176991150442478	0.0211283185840708	4.42477876106195e-05	0	0.000398230088495575	0	0.0056858407079646	0.00243362831858407	0	6.63716814159292e-05	0.0128097345132743	0	0	0.000221238938053097	2.21238938053097e-05	0	0.000442477876106195	0.00108407079646018	0	0.0535176991150442	2.21238938053097e-05	0.00327433628318584	0.00404867256637168	0	0	0.000951327433628319	0.00081858407079646	2.21238938053097e-05	0	0.0199557522123894	8.84955752212389e-05	4.42477876106195e-05	0.000221238938053097	0.000243362831858407	0	0	4.42477876106195e-05	0.00121681415929204	0	2.21238938053097e-05	0.0865044247787611	0.0209070796460177	0.000398230088495575	0	2.21238938053097e-05	2.21238938053097e-05	0.00276548672566372	0.0328318584070796	0.000929203539823009	0.00247787610619469	0.00365044247787611	0.000132743362831858	0.0231637168141593	0	2.21238938053097e-05	0.000376106194690266	0	0	0.0174557522123894	0.000154867256637168	8.84955752212389e-05	0	0	0	0	0	0.0373451327433628	0	0	0	0	0	0.00157079646017699	2.21238938053097e-05	0	0	0	0	0	0	0	0.0253097345132743	0	2.21238938053097e-05	0	0	8.84955752212389e-05	0	4.42477876106195e-05	2.21238938053097e-05	2.21238938053097e-05	0.00674778761061947	0	0.00444690265486726	0	0	0	0	0.00650442477876106	0.0601769911504425	0	0	2.21238938053097e-05	0	0.000752212389380531	2.21238938053097e-05	0	2.21238938053097e-05	0	0	0.000442477876106195	0	0	0	0	0
TFS.026	2.71621034332899e-05	0	0.000298783137766189	0	0.000950673620165146	0	0.00611147327249022	0	0	0	0	0	2.71621034332899e-05	0	0	0.00010864841373316	0.0267003476749239	0	0.00839308996088657	0.00306931768796176	0.000325945241199478	0	0	0	2.71621034332899e-05	0	0.0776564537157757	0	0.00228161668839635	0	0.000298783137766189	0.000624728378965667	0.00507931334202521	0	0	0	0	0	0.229411125597566	0	0.0271892655367232	0.00442742285962625	0	5.43242068665798e-05	0.000135810517166449	0	0	0	0	2.71621034332899e-05	0.000353107344632768	5.43242068665798e-05	0.00472620599739244	0	0.000298783137766189	0.000950673620165146	0.000842025206431986	0.0147761842677097	0	0	0.000271621034332899	0.000162972620599739	2.71621034332899e-05	8.14863102998696e-05	0	5.43242068665798e-05	0	0	0.0103215993046502	0.00654606692742286	0.00828444154715341	0	0	0.000190134724033029	0.000217296827466319	0.00111364624076488	8.14863102998696e-05	0	0	0.093138852672751	0	0.0190134724033029	0.00407431551499348	0	0.000353107344632768	0.00116797044763146	0.0250977835723598	0	0.0171392872664059	0	0.00673620165145589	2.71621034332899e-05	0	0.00010864841373316	0.000244458930899609	0.00573120382442416	0.00108648413733159	0	0	0.0237668405041286	2.71621034332899e-05	0	0.000217296827466319	0	8.14863102998696e-05	0.00464471968709257	0	0.000733376792698827	0.0533735332464146	0.00010864841373316	0.00181986093003042	0.00524228596262495	0	2.71621034332899e-05	0.00190134724033029	0.00277053455019557	0	8.14863102998696e-05	0.00559539330725771	0.00209148196436332	0.000244458930899609	0.000271621034332899	0.000135810517166449	0	2.71621034332899e-05	0	0.000353107344632768	0	2.71621034332899e-05	0.115520425901782	0.00339526292916123	0	0	0	0	0.00179269882659713	0.0588874402433724	0.000896349413298566	0.00119513255106475	0.0165688830943068	0	0	0	0	0.000651890482398957	0	0	0.00839308996088657	2.71621034332899e-05	0.000298783137766189	0	0	5.43242068665798e-05	0.00111364624076488	0.00010864841373316	0.0228433289873968	0	0	0	0	0	0	2.71621034332899e-05	0	0.000950673620165146	0	0	0	0	0	0	0	0	2.71621034332899e-05	0	2.71621034332899e-05	2.71621034332899e-05	0.000353107344632768	0	2.71621034332899e-05	0.00355823554976097	0.00010864841373316	0.000597566275532377	0	2.71621034332899e-05	0	5.43242068665798e-05	0.0152922642329422	0.0192036071273359	0	0.000162972620599739	8.14863102998696e-05	0	0.00010864841373316	0.000217296827466319	0	5.43242068665798e-05	2.71621034332899e-05	8.14863102998696e-05	0.00649174272055628	0	0	0	0	0.00010864841373316
TFS.028	0.0659319412219644	0.00822806565265962	8.59328005499699e-05	2.14832001374925e-05	0.000236315201512417	0	0.0494758099166452	0	0	0	0	0	0	0	0.000537080003437312	0.0155108704992696	0.0747185700781988	0	0.00554266563547306	0	0	0.00410329122626106	0	2.14832001374925e-05	0.00214832001374925	0	0.00219128641402423	0	0	0	0	0.000150382400962447	0.000193348801237432	0	0	0.000107416000687462	0	0	0.111497808713586	0.00614419523932285	0.000193348801237432	0.000322248002062387	0	0	0	0	0	0	0	0	0	0	0.00137492480879952	0	0	0	0.00017186560109994	0.00163272321044943	0.00354472802268626	0	0	0.00330841282117384	0.000644496004124774	0.00418922402681103	0	0.000601529603849789	4.2966400274985e-05	0	0.00794878405087222	0.0218269313396924	0.0117727936753459	0	0	0.000988227206324654	0.00017186560109994	0.00934519205980923	0.0152101056973447	0	0	0.0698204004468506	0	0.00128899200824955	0.000322248002062387	0	0.000150382400962447	0.00573601443671049	0.0830110853312709	0	0.0371444530377245	6.44496004124774e-05	0.027133281773653	2.14832001374925e-05	0	0.000279281601787402	0	0.00238463521526167	0.00208387041333677	0	4.2966400274985e-05	0.00507003523244823	0	2.14832001374925e-05	0.000150382400962447	0	2.14832001374925e-05	0	0.00025779840164991	8.59328005499699e-05	0.02150468333763	8.59328005499699e-05	0.00238463521526167	0.0200438257282805	0	0	0.0077124688493598	2.14832001374925e-05	0	0	0.0268325169717281	0.000279281601787402	0.00017186560109994	2.14832001374925e-05	0.000837844805362207	0	0	0	2.14832001374925e-05	0	0	0.100799175045115	0.0146300592936324	0.00025779840164991	0	2.14832001374925e-05	0	0.000880811205637192	0.0144367104923949	0.00532783363409814	0.00109564320701212	0.000236315201512417	0.00161124001031194	0.0392283234510613	0	0	0.000128899200824955	0	0	0.0306565265962018	0	0	0	0	4.2966400274985e-05	0.000107416000687462	0	0.00277133281773653	0	0	0.000687462404399759	0	0	0.000214832001374925	0.0392283234510613	0	0.000193348801237432	0	0	0	0	2.14832001374925e-05	0	0	0	0	0	0	2.14832001374925e-05	0.000322248002062387	0	2.14832001374925e-05	6.44496004124774e-05	0	0.00128899200824955	0	0	0	0.000150382400962447	4.2966400274985e-05	0.000107416000687462	0	0	0	0	2.14832001374925e-05	0	0	0	0	0	0.000107416000687462	0	0	0	0	2.14832001374925e-05
TFS.029	0.000126598303582732	0	0	0	0.00101278642866186	0.00120268388403595	0.09684770224079	6.3299151791366e-05	6.3299151791366e-05	0	0	0	0	0	0	0.00936827446512217	0.0579187238890999	0	0.0135460184833523	0	0	0.000253196607165464	0	0	0.00455753892897835	0	0.0172173692872516	0	0	0	6.3299151791366e-05	6.3299151791366e-05	0.000126598303582732	0	0.000126598303582732	0	0	0	0.100645651348272	6.3299151791366e-05	0.00500063299151791	0.000886188125079124	0	0.000189897455374098	6.3299151791366e-05	0	0	0	0	0	0	0	0.00734270160779846	0.000253196607165464	6.3299151791366e-05	0	0.00405114571464742	0.00303835928598557	0	0.000443094062539562	0.000379794910748196	0.000506393214330928	0	0.00202557285732371	0	0	0	0	0.00791239397392075	0.00139258133941005	0.00734270160779846	0	0	0.000379794910748196	0	0.00772249651854665	0	0	6.3299151791366e-05	0.0599442967464236	6.3299151791366e-05	0.0027851626788201	0	0	0.000253196607165464	0.000443094062539562	0.0457019875933663	0	0.0751360931763514	0	0.0167109760729206	0	0	0.000126598303582732	0	0.00379794910748196	0.00063299151791366	0	0.000126598303582732	0.0107608558045322	0.000759589821496392	0	0	0	0	0	0	0	0.0322192682618053	0	0.000189897455374098	0.010381060893784	0	0	0.0227876946448918	6.3299151791366e-05	0	0.000126598303582732	0.00791239397392075	0.00145588049120142	0.000189897455374098	0	0.00208887200911508	0	6.3299151791366e-05	0	0.000443094062539562	0	0	0.16312191416635	0.0194328395999494	0	6.3299151791366e-05	6.3299151791366e-05	0	0.00303835928598557	0.0640587416128624	0.00189897455374098	0.00341815419673376	0.00189897455374098	0	0.0106975566527409	0.000253196607165464	0	0	0	0	0.0196227370553235	6.3299151791366e-05	0	0	0	6.3299151791366e-05	0.000886188125079124	0	0.000696290669705026	0	0.000379794910748196	0	0	0	0.00164577794657552	0.0307000886188125	0	0.000253196607165464	0.000569692366122294	0.000189897455374098	0.000126598303582732	0.000189897455374098	0.00031649575895683	0.000189897455374098	0	0	0	0	0	0	0	0	6.3299151791366e-05	0.000569692366122294	0	0.000569692366122294	0	0	0	6.3299151791366e-05	0.0031649575895683	0.00392454741106469	0	0	0	0	6.3299151791366e-05	6.3299151791366e-05	0	0	0	0	6.3299151791366e-05	0	0	0	0	0.0136093176351437
CS.137	0	0	2.07350270888318e-05	0.000151069483075775	0.00172989368855397	1.77728803618558e-05	2.96214672697597e-05	0	0.00605462790993889	0	0	0	5.33186410855675e-05	0.00042654912868454	2.96214672697597e-06	5.03564943585916e-05	0.141202572328218	5.92429345395195e-05	0.0322755507371302	0.000915303338635576	2.96214672697597e-06	0.002588916239377	0.000799779616283513	4.73943476316156e-05	0.0118248897340881	0	0.0444470116382745	5.92429345395195e-06	0	0	0	0.00151365697748472	7.10915214474234e-05	0	5.92429345395195e-05	0.00103971350116857	0.0330101631254203	0	0.0736745133933464	0	0.00936334580397105	0.0222783055335863	0	0	2.66593205427838e-05	0.000559845731398459	0	0	0	5.92429345395195e-06	0.000204388124161342	0	0.000269555352154814	0	2.96214672697597e-06	0.000399889808141756	0.00302731395496945	0.000936038365724408	0.000284366085789694	2.96214672697597e-05	0.00244969534320913	0.00368787267508509	0	0.00617311377901793	0	0.000580580758487291	2.36971738158078e-05	0	0.00399001164123664	1.48107336348799e-05	0.00202907050797854	1.18485869079039e-05	0	0.000864946844276984	7.70158149013753e-05	0.00279330436353834	2.96214672697597e-05	0	0	0.0295799972155821	2.96214672697597e-06	0.00162621855310981	1.18485869079039e-05	0	2.96214672697597e-06	0.00177432588945861	0.0747231133346959	0	0.00641304766390298	5.92429345395195e-06	0.0125239563616544	7.40536681743993e-05	0	0.000302138966151549	0	0.00180098521000139	0.00216236711069246	0	0.000103675135444159	0.00335018794820983	0.000136258749440895	2.96214672697597e-06	9.47886952632312e-05	2.07350270888318e-05	5.92429345395195e-06	7.99779616283513e-05	2.66593205427838e-05	0.000779044589194681	0.00929225428252363	0	0.0079889097226542	0.0344645771683655	0.00532890196182978	0	0	0	0	7.70158149013753e-05	4.44322009046396e-05	0	0.010977715770173	4.44322009046396e-05	0.00109599428898111	0.000100712988717183	5.92429345395195e-06	0.000154031629802751	0.000826438936826297	0	8.88644018092792e-06	0.0826824015900804	0.021703649068553	0.00960920398231006	4.73943476316156e-05	0.000109599428898111	0.000121448015806015	0.00134185246732012	0.0322755507371302	0.00340943088274935	0.0132141365490398	0.000491716356678012	0	0.0317690236468173	0	4.44322009046396e-05	0.00125002591878386	0	0	0.0650842878851161	0.000177728803618558	8.88644018092792e-06	0	0	8.88644018092792e-06	8.88644018092792e-06	0	0.0617963050181728	0	0	0	0	2.96214672697597e-06	2.07350270888318e-05	1.77728803618558e-05	0	2.07350270888318e-05	3.55457607237117e-05	1.48107336348799e-05	0	8.88644018092792e-06	2.96214672697597e-05	2.96214672697597e-06	0.000130334455986943	2.96214672697597e-06	0	0	0	1.48107336348799e-05	0.000414700541776636	0	0.000657596573388666	0.00771343007704544	0	0.0387893113897504	7.10915214474234e-05	2.96214672697597e-06	0	5.92429345395195e-06	0.000598353638849147	0.00756532274069664	0	8.88644018092792e-06	2.96214672697597e-06	1.48107336348799e-05	0.000136258749440895	5.92429345395195e-06	0	0	2.96214672697597e-05	2.96214672697597e-06	2.07350270888318e-05	0	0	0	0	0
T.CS.145	0.000171599951849566	4.09790929790008e-05	3.84178996678132e-05	0	5.89074461573136e-05	0	0.0375445327486983	0	6.91522194020638e-05	2.30507398006879e-05	1.28059665559377e-05	2.56119331118755e-06	2.56119331118755e-06	5.1223866223751e-06	1.02447732447502e-05	0.00256375450449874	0.0302246422653243	0	0.00362152734201919	0	0	0.00215140238139754	0	5.1223866223751e-06	0.00152903240677897	0	0.00663349067597575	1.02447732447502e-05	2.56119331118755e-06	0	0	1.28059665559377e-05	1.02447732447502e-05	0	0	7.42746060244389e-05	0.00174161145160753	0	0.305268630760444	0.0780677333183077	7.68357993356265e-06	0.000279170070919443	0.00228202324026811	5.37850595349385e-05	5.1223866223751e-06	3.58567063566257e-05	1.02447732447502e-05	0	0	1.28059665559377e-05	1.79283531783128e-05	5.1223866223751e-06	0.0411532541241615	0	0	0	0.000222823818073317	0.00210530090179616	0.000212579044828567	2.56119331118755e-06	1.28059665559377e-05	0.000852877372625454	0.000120376085625815	0.000238190977940442	0	6.14686394685012e-05	0	0	0.00163916371916003	0.0138586170068358	0.00283011860886224	1.79283531783128e-05	2.56119331118755e-06	5.37850595349385e-05	3.07343197342506e-05	0.000158793985293628	0.000873366919114954	0	0	0.0147704018256186	2.56119331118755e-06	0.04039514090405	0.00168270400545022	0	0.000210017851517379	0.00119863846963577	0.0194932422914484	2.56119331118755e-06	0.00362921092195276	2.04895464895004e-05	0.0125216740983959	5.1223866223751e-06	1.02447732447502e-05	5.1223866223751e-05	2.56119331118755e-06	0.00165453087902716	0.000169038758538378	7.68357993356265e-06	0	0.0116380624060362	0.00365226166175344	0	0.000263802911052318	5.1223866223751e-06	5.1223866223751e-06	0	4.35402862901883e-05	7.68357993356265e-06	0.0124499606856827	1.28059665559377e-05	0.000322710357209631	0.00128059665559377	0	2.56119331118755e-06	7.17134127132514e-05	0.00013574324549294	7.68357993356265e-06	0	0.0160125805815446	5.37850595349385e-05	5.1223866223751e-06	2.56119331118755e-06	8.19581859580016e-05	5.1223866223751e-06	0	5.1223866223751e-06	4.09790929790008e-05	0	0	0.0765105277851056	0.00324503192527462	0.000243313364562817	2.56119331118755e-06	7.68357993356265e-06	2.56119331118755e-06	8.45193792691891e-05	0.00625187287260881	0.000230507398006879	0.00379056610055757	0.000276608877608255	0.000381617803366945	0.0490033116229514	0	0	2.56119331118755e-06	0	0	0.0080626365436184	0	2.56119331118755e-06	0	0	2.56119331118755e-06	7.68357993356264e-05	5.1223866223751e-05	0.00159306223955866	0.00051223866223751	0	0.0243543871960824	0.0092766421731213	2.56119331118755e-05	0.000709450547198951	0.0499509531480908	0.0280271384043253	0.000320149163898444	0	0	5.1223866223751e-06	2.04895464895004e-05	5.1223866223751e-06	0.0159357447822089	2.56119331118755e-06	5.1223866223751e-06	0	3.32955130454381e-05	0	0	0	0.0148933391045556	1.79283531783128e-05	0.0223643399932897	0	0.000627492361240949	0	2.56119331118755e-06	0	0.00141121751446434	1.53671598671253e-05	0.000855438565936641	0	0	0	0	1.53671598671253e-05	0	0	0	2.56119331118755e-06	2.56119331118755e-06	0.000453331216080196	0	0	0	2.56119331118755e-06	0
